"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/Decals/DecalRobot.DecalRobot","0","0","27","1","0.000000","0","0"
"/Game/Decals/DecalRobot_2.DecalRobot_2","0","0","27","1","0.000000","0","0"
"/Game/Decals/DecalScracpped.DecalScracpped","0","0","27","1","0.000000","0","0"
"/Game/Decals/DecalTarget.DecalTarget","0","0","27","1","0.000000","0","0"
"/Game/Decals/DecalThisWay.DecalThisWay","0","0","27","1","0.000000","0","0"
"/Game/Decals/DecalWarning.DecalWarning","0","0","27","1","0.000000","0","0"
"/Game/Decals/DecalWatching.DecalWatching","0","0","27","1","0.000000","0","0"
"/Game/Decals/DecalX.DecalX","0","0","27","1","0.000000","0","0"
"/Game/Decals/GraffitiCan.GraffitiCan","0","0","27","1","0.000000","0","0"
"/Game/Decals/GraffitiSkull.GraffitiSkull","0","0","27","1","0.000000","0","0"
"/Game/Materials/M_Gun_BaseMetal.M_Gun_BaseMetal","0","0","37","1","0.000000","0","0"
"/Game/Materials/M_Gun_DarkerMetal.M_Gun_DarkerMetal","0","0","37","1","0.000000","0","0"
"/Game/Materials/M_OilBarrel_Orange.M_OilBarrel_Orange","0","0","23","1","0.000000","0","0"
"/Game/Materials/M_Spike.M_Spike","0","0","23","1","0.000000","0","0"
"/Game/Materials/Textures/FlatWall_baseTexture2/Flatwall2_2.Flatwall2_2","0","0","23","1","0.000000","0","0"
"/Game/Materials/FlatWall2_base.FlatWall2_base","0","0","23","1","0.000000","0","0"
"/Game/Materials/Textures/FlatWall_baseTexture4/Flatwall4_2.Flatwall4_2","0","0","23","1","0.000000","0","0"
"/Game/Materials/Textures/FlatWall_baseTexture4/Flatwall4_3.Flatwall4_3","0","0","23","1","0.000000","0","0"
"/Game/Materials/M_FlatWall4_base.M_FlatWall4_base","0","0","23","1","0.000000","0","0"
"/Game/Materials/Textures/FlatWall_baseTexture5/M_flatwall_lerp.M_flatwall_lerp","0","0","23","1","0.000000","0","0"
"/Game/Materials/Textures/FlatWall_baseTexture5/M_flatwall_lerp_2.M_flatwall_lerp_2","0","0","23","1","0.000000","0","0"
"/Game/Materials/Textures/FlatWall_baseTexture5/M_flatwall_lerp_3.M_flatwall_lerp_3","0","0","23","1","0.000000","0","0"
"/Game/Materials/M_FlatWall5_base.M_FlatWall5_base","0","0","23","1","0.000000","0","0"
"/Game/Materials/Textures/ModWall1_Textures/MOdwall1_2.MOdwall1_2","0","0","23","1","0.000000","0","0"
"/Game/Materials/Textures/ModWall1_Textures/MOdwall1_3.MOdwall1_3","0","0","23","1","0.000000","0","0"
"/Game/Materials/M_ModWall1_base.M_ModWall1_base","0","0","23","1","0.000000","0","0"
"/Game/Materials/Textures/ModWall2_Textures/Modwall2_2.Modwall2_2","0","0","23","1","0.000000","0","0"
"/Game/Materials/Textures/ModWall2_Textures/Modwall2_3.Modwall2_3","0","0","23","1","0.000000","0","0"
"/Game/Materials/M_Modwall2.M_Modwall2","0","0","23","1","0.000000","0","0"
"/Game/Materials/Textures/ModWall3_textures/Modwall3_2.Modwall3_2","0","0","23","1","0.000000","0","0"
"/Game/Materials/Textures/ModWall3_textures/Modwall3_3.Modwall3_3","0","0","23","1","0.000000","0","0"
"/Game/Materials/Textures/ModWall3_textures/Modwall3_4.Modwall3_4","0","0","23","1","0.000000","0","0"
"/Game/Materials/M_ModWall3_Corrugated.M_ModWall3_Corrugated","0","0","23","1","0.000000","0","0"
"/Game/Materials/Textures/ModWall4_textures/M_Modwall42.M_Modwall42","0","0","23","1","0.000000","0","0"
"/Game/Materials/Textures/ModWall4_textures/M_Modwall42_2.M_Modwall42_2","0","0","23","1","0.000000","0","0"
"/Game/Materials/M_ModWall4_Corrugated.M_ModWall4_Corrugated","0","0","23","1","0.000000","0","0"
"/Game/Materials/Textures/ModWall5_textures/Modwall5_2.Modwall5_2","0","0","23","1","0.000000","0","0"
"/Game/Materials/Textures/ModWall5_textures/Modwall5_3.Modwall5_3","0","0","23","1","0.000000","0","0"
"/Game/Materials/M_ModWall5.M_ModWall5","0","0","23","1","0.000000","0","0"
"/Game/Materials/Textures/Oil_Barrel_Orangeish/OilBarrel_2.OilBarrel_2","0","0","23","1","0.000000","0","0"
"/Game/Materials/Textures/SCifiWall5_Corner_Tex/M_ScifiCorner5.M_ScifiCorner5","0","0","23","1","0.000000","0","0"
"/Game/Materials/Textures/SciFIWall5_Tex/M_ScifiWAll5_2.M_ScifiWAll5_2","0","0","23","1","0.000000","0","0"
"/Game/Materials/Textures/SciFIWall5_Tex/M_ScifiWAll5_5.M_ScifiWAll5_5","0","0","23","1","0.000000","0","0"
"/Game/Materials/Textures/SciFIWall5_Tex/M_ScifiWAll5_6.M_ScifiWAll5_6","0","0","23","1","0.000000","0","0"
"/Game/Materials/Textures/SciFIWall5_Tex/M_ScifiWAll5.M_ScifiWAll5","0","0","23","1","0.000000","0","0"
"/Game/Materials/Textures/Ship/M_DarkerMetalShip.M_DarkerMetalShip","0","0","23","1","0.000000","0","0"
"/Game/Materials/Textures/Ship/M_Ship_base.M_Ship_base","0","0","23","1","0.000000","0","0"
"/Game/Materials/Textures/Ship/M_ShipBoxes.M_ShipBoxes","0","0","23","1","0.000000","0","0"
"/Game/Materials/Textures/Ship/M_shipglass.M_shipglass","0","0","23","1","0.000000","0","0"
"/Game/Materials/Textures/Ship/M_ShipHandles.M_ShipHandles","0","0","23","1","0.000000","0","0"
"/Game/Materials/Textures/Ship/M_shipthrusters.M_shipthrusters","0","0","23","1","0.000000","0","0"
"/Game/Materials/Textures/ShippingContainers/Shipping_Container_Full/M_ShippingContainer_2.M_ShippingContainer_2","0","0","23","1","0.000000","0","0"
"/Game/Materials/Textures/ShippingContainers/Shipping_Container_Full/M_ShippingContainer_4.M_ShippingContainer_4","0","0","23","1","0.000000","0","0"
"/Game/Materials/Textures/ShippingContainers/Shipping_Container_Full/M_ShippingContainer_3.M_ShippingContainer_3","0","0","23","1","0.000000","0","0"
"/Game/Materials/Textures/ShippingContainers/Shipping_Container_Full/M_ShippingContainer_5.M_ShippingContainer_5","0","0","23","1","0.000000","0","0"
"/Game/Decals/BulletHole.BulletHole","0","0","27","1","0.000000","0","0"
"/Game/ANI_TESTS/TESTS_FOR_FPS/M_Bot_Accents1.M_Bot_Accents1","0","0","28","1","0.000000","0","0"
"/Game/ANI_TESTS/TESTS_FOR_FPS/M_Bot_ArmJoints1.M_Bot_ArmJoints1","0","0","28","1","0.000000","0","0"
"/Game/ANI_TESTS/TESTS_FOR_FPS/M_Bot_ArmJoints.M_Bot_ArmJoints","0","0","28","1","0.000000","0","0"
"/Game/ANI_TESTS/TESTS_FOR_FPS/Darkerhandle.Darkerhandle","0","0","28","1","0.000000","0","0"
"/Game/Materials/M_Boss_Emmissive.M_Boss_Emmissive","0","0","37","1","0.000000","0","0"
"/Game/Decals/Decal404.Decal404","0","0","27","1","0.000000","0","0"
"/Game/Decals/DecalSkull.DecalSkull","0","0","27","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Steel.M_Metal_Steel","0","0","23","1","0.000000","0","0"
"/Game/Materials/M_LampLight/M_LampLightBulb.M_LampLightBulb","0","0","14","1","0.000000","0","0"
"/Game/Materials/M_TrafficLight/M_TrafficLightBlack.M_TrafficLightBlack","0","0","23","1","0.000000","0","0"
"/Game/Materials/M_Master.M_Master","0","0","60","1","0.000000","0","0"
"/Game/Materials/M_BrokenBottle.M_BrokenBottle","0","0","46","1","0.000000","0","0"
"/Game/Materials/M_Box.M_Box","0","0","23","1","0.000000","0","0"
"/Game/Materials/M_chair.M_chair","0","0","23","1","0.000000","0","0"
"/Game/Materials/M_Chair_Cinderblock.M_Chair_Cinderblock","0","0","23","1","0.000000","0","0"
"/Game/Materials/M_Bus_Bars.M_Bus_Bars","0","0","23","1","0.000000","0","0"
"/Game/Materials/M_Bus_Bus.M_Bus_Bus","0","0","23","1","0.000000","0","0"
"/Game/Materials/M_Bus_Damaged_Metal.M_Bus_Damaged_Metal","0","0","23","1","0.000000","0","0"
"/Game/Materials/M_Bus_Front_Bumper.M_Bus_Front_Bumper","0","0","23","1","0.000000","0","0"
"/Game/Materials/M_Bus_Grill.M_Bus_Grill","0","0","23","1","0.000000","0","0"
"/Game/Materials/M_Bus_Headlights.M_Bus_Headlights","0","0","23","1","0.000000","0","0"
"/Game/Materials/M_Bus_Tread.M_Bus_Tread","0","0","23","1","0.000000","0","0"
"/Game/Materials/M_Bus_Windshield.M_Bus_Windshield","0","0","23","1","0.000000","0","0"
"/Game/Materials/M_Can_1_FakeCoke.M_Can_1_FakeCoke","0","0","46","1","0.000000","0","0"
"/Game/Materials/M_Can_1_Slurm.M_Can_1_Slurm","0","0","46","1","0.000000","0","0"
"/Game/Materials/M_Can_2_Beans.M_Can_2_Beans","0","0","46","1","0.000000","0","0"
"/Game/Materials/M_Can_2_DogFood.M_Can_2_DogFood","0","0","46","1","0.000000","0","0"
"/Game/Materials/M_Chair2_Chair.M_Chair2_Chair","0","0","23","1","0.000000","0","0"
"/Game/Materials/Textures/Ship/M_ShipGlow.M_ShipGlow","0","0","23","1","0.000000","0","0"
"/Game/Materials/Textures/Scifi5_2/Corner/Corner5_2.Corner5_2","0","0","23","1","0.000000","0","0"
"/Game/Materials/M_PlasticCrate.M_PlasticCrate","0","0","23","1","0.000000","0","0"
"/Game/Materials/Small_woodenCrate.Small_woodenCrate","0","0","23","1","0.000000","0","0"
"/Game/Materials/M_lockedDoor_Base.M_lockedDoor_Base","0","0","23","1","0.000000","0","0"
"/Game/Materials/M_lockedDoor_Window.M_lockedDoor_Window","0","0","33","1","0.000000","0","0"
"/Game/Materials/M_lockedDOor_Wall.M_lockedDOor_Wall","0","0","23","1","0.000000","0","0"
"/Game/Materials/M_Fences/M_Fence_BarbSpikes.M_Fence_BarbSpikes","0","0","23","1","0.000000","0","0"
"/Game/Materials/M_Fences/M_Fence_ChainLink.M_Fence_ChainLink","0","0","33","1","0.000000","0","0"
"/Game/Materials/M_Fences/M_Fence_DarkerMetal.M_Fence_DarkerMetal","0","0","23","1","0.000000","0","0"
"/Game/Materials/M_Fences/M_Fence_LighterMetal.M_Fence_LighterMetal","0","0","23","1","0.000000","0","0"
"/Game/Materials/M_Fences/M_Fence_Wire.M_Fence_Wire","0","0","23","1","0.000000","0","0"
"/Game/Materials/Textures/Garage_DoorTextures/M_GD_Garagedoors.M_GD_Garagedoors","0","0","23","1","0.000000","0","0"
"/Game/Materials/Textures/Garage_DoorTextures/M_Gd_EletricPanel.M_Gd_EletricPanel","0","0","23","1","0.000000","0","0"
"/Game/Materials/Textures/Garage_DoorTextures/M_GD_Light.M_GD_Light","0","0","23","1","0.000000","0","0"
"/Game/Materials/Textures/Garage_DoorTextures/M_GD_MetalPatches.M_GD_MetalPatches","0","0","23","1","0.000000","0","0"
"/Game/Materials/Textures/Garage_DoorTextures/M_GD_Pipes.M_GD_Pipes","0","0","23","1","0.000000","0","0"
"/Game/Materials/Textures/Garage_DoorTextures/M_GD_Plugs.M_GD_Plugs","0","0","23","1","0.000000","0","0"
"/Game/Materials/Textures/Garage_DoorTextures/M_GD_Vent.M_GD_Vent","0","0","23","1","0.000000","0","0"
"/Game/Materials/Textures/Garage_DoorTextures/M_GD_Wall.M_GD_Wall","0","0","23","1","0.000000","0","0"
"/Game/Materials/M_Gun_Darkerhandle.M_Gun_Darkerhandle","0","0","23","1","0.000000","0","0"
"/Game/Materials/M_Boiler.M_Boiler","0","0","23","1","0.000000","0","0"
"/Game/Materials/Textures/Boiler_Textures/M_Boiler2.M_Boiler2","0","0","23","1","0.000000","0","0"
"/Game/Materials/Textures/Scaffolding_Textures/M_CeilingScaffolding.M_CeilingScaffolding","0","0","23","1","0.000000","0","0"
"/Game/Materials/M_Cor_Sheet1.M_Cor_Sheet1","0","0","46","1","0.000000","0","0"
"/Game/Materials/M_Cor_Sheet2.M_Cor_Sheet2","0","0","46","1","0.000000","0","0"
"/Game/Materials/M_Cor_Sheet3.M_Cor_Sheet3","0","0","46","1","0.000000","0","0"
"/Game/Materials/M_Cor_Sheet4.M_Cor_Sheet4","0","0","46","1","0.000000","0","0"
"/Game/Materials/M_Cor_Sheet5.M_Cor_Sheet5","0","0","46","1","0.000000","0","0"
"/Game/Materials/M_EnergyPylon.M_EnergyPylon","0","0","23","1","0.000000","0","0"
"/Game/Materials/FlatWall1_base.FlatWall1_base","0","0","23","1","0.000000","0","0"
"/Game/Materials/FlatWall_Bolts.FlatWall_Bolts","0","0","23","1","0.000000","0","0"
"/Game/Materials/M_FlatWall3_Base.M_FlatWall3_Base","0","0","23","1","0.000000","0","0"
"/Game/Materials/Textures/Girder_Textures/M_Girder.M_Girder","0","0","23","1","0.000000","0","0"
"/Game/Materials/M_LeadPipe.M_LeadPipe","0","0","23","1","0.000000","0","0"
"/Game/Materials/Textures/CeilingPanel_Textures/M_CeilingPanel.M_Ceilingpanel","0","0","23","1","0.000000","0","0"
"/Game/Materials/Textures/CeilingPanel_Textures/M_ceilingPAnel_Crossbeam.M_ceilingPAnel_Crossbeam","0","0","23","1","0.000000","0","0"
"/Game/Materials/Textures/MetalFloor_Tex/M_MetalFloor.M_MetalFloor","0","0","23","1","0.000000","0","0"
"/Game/Materials/M_ModWall3_FlatSheets.M_ModWall3_FlatSheets","0","0","23","1","0.000000","0","0"
"/Game/Materials/M_Modwall4_flatSheets.M_Modwall4_flatSheets","0","0","23","1","0.000000","0","0"
"/Game/Materials/Textures/Scifi_Wall1_Corner_Tex/M_Scifi_Wall1_Corner.M_Scifi_Wall1_Corner","0","0","23","1","0.000000","0","0"
"/Game/Materials/Textures/SciFi_Door2_TEx/M_SCifidoor2.M_SCifidoor2","0","0","23","1","0.000000","0","0"
"/Game/Materials/M_ScifiWall1.M_ScifiWall1","0","0","23","1","0.000000","0","0"
"/Game/Materials/Textures/SciFi_wall2_tex/M_SCifi_Wall2.M_SCifi_Wall2","0","0","23","1","0.000000","0","0"
"/Game/Materials/Textures/SciFi_WAll4_Textures/Actual/M_Scifiwall4.M_Scifiwall4","0","0","23","1","0.000000","0","0"
"/Game/Materials/Textures/SciFI_wall4Corner_Tex/M_Scificorner4_pipes.M_Scificorner4_pipes","0","0","23","1","0.000000","0","0"
"/Game/Materials/Textures/SciFI_wall4Corner_Tex/M_SCifiCorner4.M_SCifiCorner4","0","0","23","1","0.000000","0","0"
"/Game/Materials/Textures/SciFIWall5_Tex/M_ScifiWAll5_pipes.M_ScifiWAll5_pipes","0","0","23","1","0.000000","0","0"
"/Game/Materials/Textures/SCifiWall5_Corner_Tex/M_ScifiCorner5_pipes.M_ScifiCorner5_pipes","0","0","23","1","0.000000","0","0"
"/Game/Materials/Textures/SciFI_wall6_Tex/M_Scifiwall6.M_Scifiwall6","0","0","23","1","0.000000","0","0"
"/Game/Materials/Textures/SciFi_Door2_TEx/M_ScifiDoorWay2.M_ScifiDoorWay2","0","0","23","1","0.000000","0","0"
"/Game/Materials/M_Shack1_base.M_Shack1_base","0","0","23","1","0.000000","0","0"
"/Game/Materials/M_shack1_Door.M_shack1_Door","0","0","23","1","0.000000","0","0"
"/Game/Materials/M_Shack1_DoorFrame.M_Shack1_DoorFrame","0","0","23","1","0.000000","0","0"
"/Game/Materials/M_Shack2_base.M_Shack2_base","0","0","23","1","0.000000","0","0"
"/Game/Materials/M_shack2_Door.M_shack2_Door","0","0","23","1","0.000000","0","0"
"/Game/Materials/M_shack2_DoorFrame.M_shack2_DoorFrame","0","0","23","1","0.000000","0","0"
"/Game/Materials/M_Shack2_FlatSheets.M_Shack2_FlatSheets","0","0","23","1","0.000000","0","0"
"/Game/Materials/M_Shack3_MetalSheets.M_Shack3_MetalSheets","0","0","23","1","0.000000","0","0"
"/Game/Materials/M_Shack3_wood.M_Shack3_wood","0","0","23","1","0.000000","0","0"
"/Game/Materials/M_StairBase.M_StairBase","0","0","23","1","0.000000","0","0"
"/Game/Materials/M_StairFound.M_StairFound","0","0","23","1","0.000000","0","0"
"/Game/Materials/M_StairRails.M_stairRails","0","0","23","1","0.000000","0","0"
"/Game/Materials/M_Tire.M_Tire","0","0","23","1","0.000000","0","0"
"/Game/Materials/Textures/Truss_Beam_Tex/M_TrussBeam.M_TrussBeam","0","0","23","1","0.000000","0","0"
"/Game/Materials/Textures/Waterheater_Tex/M_WaterHeater.M_WaterHeater","0","0","23","1","0.000000","0","0"
"/Game/Materials/M_WoodenPallete.M_WoodenPallete","0","0","23","1","0.000000","0","0"
"/Game/Materials/M_WoodenPlank.M_WoodenPlank","0","0","46","1","0.000000","0","0"
"/Game/Materials/WoodenWall1.WoodenWall1","0","0","23","1","0.000000","0","0"
"/Game/Materials/M_JunkPile_1.M_JunkPile_1","0","0","23","1","0.000000","0","0"
"/Game/Materials/M_JunkPile_2.M_JunkPile_2","0","0","23","1","0.000000","0","0"
"/Game/Materials/M_TruckBed.M_TruckBed","0","0","23","1","0.000000","0","0"
"/Game/Materials/M_CarDoor/M_DoorColor.M_DoorColor","0","0","23","1","0.000000","0","0"
"/Game/Materials/M_CarDoor/M_GreyMetal.M_GreyMetal","0","0","23","1","0.000000","0","0"
"/Game/Materials/M_TrafficLight/M_TrafficLightBase.M_TrafficLightBase","0","0","23","1","0.000000","0","0"
"/Game/Materials/M_TrafficLight/M_TrafficLightGreen.M_TrafficLightGreen","0","0","23","1","0.000000","0","0"
"/Game/Materials/M_TrafficLight/M_TrafficLightRed.M_TrafficLightRed","0","0","23","1","0.000000","0","0"
"/Game/Materials/M_TrafficLight/M_TrafficLightYellow.M_TrafficLightYellow","0","0","23","1","0.000000","0","0"
"/Game/Materials/M_OilBarrel_Blue.M_OilBarrel_Blue","0","0","23","1","0.000000","0","0"
"/Game/Materials/M_OilBarrel_Green.M_OilBarrel_Green","0","0","23","1","0.000000","0","0"
"/Game/Materials/M_Legs.M_Legs","0","0","23","1","0.000000","0","0"
"/Game/Materials/M_Tabletop.M_Tabletop","0","0","23","1","0.000000","0","0"
"/Game/Materials/M_RustedBuzzsaw.M_RustedBuzzsaw","0","0","23","1","0.000000","0","0"
"/Game/Materials/Textures/Scifi5_2/Wa/M_wall5_2.M_wall5_2","0","0","23","1","0.000000","0","0"
"/Game/Materials/Textures/Scifi5_2/Wa/M_wallpipes5_2.M_wallpipes5_2","0","0","23","1","0.000000","0","0"
"/Game/Materials/M_Tent_Cloth.M_Tent_Cloth","0","0","23","1","0.000000","0","0"
"/Game/Materials/M_Tent_Metal.M_Tent_Metal","0","0","23","1","0.000000","0","0"
"/Game/Materials/M_Tent_Pipes.M_Tent_Pipes","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Burnished_Steel.M_Metal_Burnished_Steel","0","0","51","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_explosion_subUV.M_explosion_subUV","0","0","45","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Fire_SubUV.M_Fire_SubUV","0","0","45","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_smoke_subUV.M_smoke_subUV","0","0","120","1","0.000000","0","0"
"/Game/ANI_TESTS/TESTS_FOR_FPS/M_Bot_Arms.M_Bot_Arms","0","0","28","1","0.000000","0","0"
"/Game/ANI_TESTS/TESTS_FOR_FPS/M_Bot_Fingers.M_Bot_Fingers","0","0","28","1","0.000000","0","0"
"/Game/ANI_TESTS/TESTS_FOR_FPS/M_Bot_UpperJunk.M_Bot_UpperJunk","0","0","28","1","0.000000","0","0"
"/Game/ANI_TESTS/TESTS_FOR_FPS/M_Gun_BaseMetal.M_Gun_BaseMetal","0","0","28","1","0.000000","0","0"
"/Game/ANI_TESTS/TESTS_FOR_FPS/M_Gun_DarkerMetal.M_Gun_DarkerMetal","0","0","28","1","0.000000","0","0"
